id,text,is_retweet,is_deleted,device,favorites,retweets,datetime,is_flagged,date
166971042793930750,"""A record 1.2 million Americans have left the job force during @BarackObama's """"recovery"""" http://t.co/y2CYCdtI  Don't trust the job numbers.""",FALSE,FALSE,TwitLonger Beta,23,183,2012-02-07T19:46:13Z,FALSE,2012-02-07
166965814837256200,"""""""It's hardly any wonder that our country's manufacturing dominance has evaporated."""" #TimeToGetTough  (cont) http://t.co/mAGDpGq4""",FALSE,FALSE,TwitLonger Beta,6,45,2012-02-07T19:25:26Z,FALSE,2012-02-07
166963219175448580,"""""""Destroying the world's finest health-care system so that @BarackObama can have his socialized medicine program (cont) http://t.co/lWiaWrhH""",FALSE,FALSE,TwitLonger Beta,13,68,2012-02-07T19:15:08Z,FALSE,2012-02-07
166960590999396350,I believe @BarackObama is manipulating the jobless numbers http://t.co/4EO1W6cK,FALSE,FALSE,Twitter Web Client,31,119,2012-02-07T19:04:41Z,FALSE,2012-02-07
1.6695851991079322e+17,"""Tune in tonight at 1 AM EST to the QVC network to watch Melania Trump debut her first 2012 """"Melania Timepieces & (cont) http://t.co/c3bVwRXr""",FALSE,FALSE,TwitLonger Beta,5,14,2012-02-07T18:56:27Z,FALSE,2012-02-07
166943343505457150,"My @foxandfriends interview discussing the Super Bowl, the real unemployment numbers, Iran and @MittRomney's (cont) http://t.co/TjEIIj7M",FALSE,FALSE,TwitLonger Beta,6,17,2012-02-07T17:56:09Z,FALSE,2012-02-07
166641357291667460,"As China is building an air and naval force, @BarackObama is cutting ours. http://t.co/fdsq6oc5 He is weakening our national security.",FALSE,FALSE,Twitter Web Client,31,162,2012-02-06T21:56:10Z,FALSE,2012-02-06
166618142695620600,The Prayer Breakfast was used by @BarackObama to say that the Bible commands higher income taxes. That's not the way it is!,FALSE,FALSE,Twitter Web Client,65,154,2012-02-06T20:23:55Z,FALSE,2012-02-06
166614504971575300,The economy is in terrible shape. @BarackObama is manipulating the job numbers to hide the truth. http://t.co/nWoyi3ui,FALSE,FALSE,TwitLonger Beta,35,195,2012-02-06T20:09:28Z,FALSE,2012-02-06
166605325997318140,He's saddled our children with more debt than we accumulated in 225 years in America. @BarackObama has done an (cont) http://t.co/HHsTz9FZ,FALSE,FALSE,TwitLonger Beta,27,117,2012-02-06T19:32:59Z,FALSE,2012-02-06
166587037862985730,"Not the world, only your tiny group of viewers--the world doesn't care about you. @lawrence You're too stupid to (cont) http://t.co/pd2zbixD",FALSE,FALSE,TwitLonger Beta,15,47,2012-02-06T18:20:19Z,FALSE,2012-02-06
166577929944436740,"""""""So, I speak badly of China, but I speak the truth and what do the consumers in China want? They want Trump."""" (cont) http://t.co/AyZ18mvL""",FALSE,FALSE,TwitLonger Beta,9,51,2012-02-06T17:44:08Z,FALSE,2012-02-06
166550944002220030,Congrats @MittRomney on a huge NV victory. Let’s make @BarackObama a one term president http://t.co/2Xm9TRtk #OneTermFund,FALSE,FALSE,Twitter Web Client,19,141,2012-02-06T15:56:54Z,FALSE,2012-02-06
166289481480146940,"To vote for me and CENTURY 21 for the best #Superbowl commercial, click the following link and “Like” the page. http://t.co/wT0Yhv5j",FALSE,FALSE,Twitter Web Client,5,31,2012-02-05T22:37:56Z,FALSE,2012-02-05
166204805553983500,#SuperBowl Vote for me and @CENTURY21-- http://t.co/ZPV0q43j,FALSE,FALSE,Twitter Web Client,9,29,2012-02-05T17:01:28Z,FALSE,2012-02-05
166204054152810500,You’re hired! The @CENTURY21 ad is airing during the #SuperBowl and you need to get voting! Vote for me & @CENTURY21: http://t.co/wT0Yhv5j,FALSE,FALSE,Twitter Web Client,5,39,2012-02-05T16:58:29Z,FALSE,2012-02-05
165539149468807170,The CBO has predicted that unemployment will rise to 8.8% this next year. http://t.co/AsMhkOre  This is @BarackObama's economic recovery.,FALSE,FALSE,Twitter Web Client,5,73,2012-02-03T20:56:23Z,FALSE,2012-02-03
165522484194582530,My @FoxNews interview with @gretawire discussing why I endorsed @MittRomney and why he will make a great President http://t.co/2UQmNYQG,FALSE,FALSE,Twitter Web Client,11,38,2012-02-03T19:50:10Z,FALSE,2012-02-03
165513947812855800,"""""""We have to combat the welfare mentality that says individuals are entitled to live off taxpayers."""" (cont) http://t.co/JKrLfFs3""",FALSE,FALSE,TwitLonger Beta,77,225,2012-02-03T19:16:14Z,FALSE,2012-02-03
165506796834926600,My @FoxNews interview with @TeamCavuto discussing my endorsement of @MittRomney and how I came to my decision  http://t.co/g2YxEs9L,FALSE,FALSE,Twitter Web Client,8,28,2012-02-03T18:47:49Z,FALSE,2012-02-03
165504889353535500,My @CNNS interview with @wolfblitzercnn discussing my endorsement of @MittRomney and why he can beat @BarackObama http://t.co/8GxxZkN6,FALSE,FALSE,Twitter Web Client,12,26,2012-02-03T18:40:15Z,FALSE,2012-02-03
165504095535370240,I watched @BarackObama at the National Prayer Breakfast -- and he looked totally uncomfortable with his words. (cont) http://t.co/aTCJYDvO,FALSE,FALSE,TwitLonger Beta,20,73,2012-02-03T18:37:05Z,FALSE,2012-02-03
165469881498738700,"""The New York Times/Bill Carter/Sept.26, 2011: """"On MSNBC, meanwhile, Lawrence O'Donnell has lost 100,000 viewers (cont) http://t.co/2Ue2ueQ0""",FALSE,FALSE,TwitLonger Beta,5,23,2012-02-03T16:21:08Z,FALSE,2012-02-03
165461756976693250,Sleepy eyed @chucktodd thinks Las Vegas is a state--see @todayshow this morning.,FALSE,FALSE,Twitter Web Client,48,40,2012-02-03T15:48:51Z,FALSE,2012-02-03
165458482621980670,"I bet the dumbest political commentator on television, @Lawrence, will soon be thrown off the air for poor (cont) http://t.co/2SxSpAXk",FALSE,FALSE,TwitLonger Beta,11,55,2012-02-03T15:35:50Z,FALSE,2012-02-03
165185312417517570,Watch my endorsement of @MittRomney. http://t.co/AdV6ruj3,FALSE,FALSE,Twitter Web Client,25,164,2012-02-02T21:30:22Z,FALSE,2012-02-02
165074381876363260,"I will be making a major announcement today at 12:30 pm PST at Trump International Hotel & Tower, Las Vegas, (cont) http://t.co/5ESjZpzh",FALSE,FALSE,TwitLonger Beta,18,165,2012-02-02T14:09:34Z,FALSE,2012-02-02
164840751178592260,"I will be making a major announcement tomorrow (Thursday, February 2) at 12:30 pm at Trump International Hotel & (cont) http://t.co/meoQ0Uco",FALSE,FALSE,TwitLonger Beta,37,358,2012-02-01T22:41:12Z,FALSE,2012-02-01
164832511669714940,#trumpvlog @BarackObama's dismal record in today's video blog.... http://t.co/Edj4uML3,FALSE,FALSE,Twitter Web Client,9,36,2012-02-01T22:08:27Z,FALSE,2012-02-01
164806090444378100,He @BarackObama wants to release 5 senior Taliban detainees back to the Taliban. http://t.co/Pb0RVJyO The Taliban out negotiates him!,FALSE,FALSE,Twitter Web Client,154,225,2012-02-01T20:23:28Z,FALSE,2012-02-01
1.6478454904011162e+17,His spending is reckless: @BarackObama will set a record fourth year of a $1 trillion budget deficit. http://t.co/P71gzhvm,FALSE,FALSE,Twitter Web Client,20,171,2012-02-01T18:57:52Z,FALSE,2012-02-01
164776623193862140,Shocking--two of @BarackObama's largest campaign bundlers are directly linked to Solyndra  http://t.co/hWwr1CR0  What a coincidence!,FALSE,FALSE,Twitter Web Client,75,192,2012-02-01T18:26:23Z,FALSE,2012-02-01
164768883641823230,"""""""The point is: the Chinese are smart--they respond to economic pressure, and they know they're not going to get (cont) http://t.co/sldeJ9ks""",FALSE,FALSE,TwitLonger Beta,6,38,2012-02-01T17:55:37Z,FALSE,2012-02-01
164747859969839100,"""""""America became a powerhouse because of our deep belief in the virtue of self-reliance."""" #TimeToGetTough (cont) http://t.co/jObffdOi""",FALSE,FALSE,TwitLonger Beta,40,119,2012-02-01T16:32:05Z,FALSE,2012-02-01
164743445175476220,"""""""A tough negotiator can make the Chinese back off. We've done it before."""" #TimeToGetTough http://t.co/Cp9wfF71  http://t.co/Yy6GNcx3""",FALSE,FALSE,Twitter Web Client,10,49,2012-02-01T16:14:32Z,FALSE,2012-02-01
164738445200211970,I was on @SquawkBox this morning  http://t.co/asuQPlKW,FALSE,FALSE,Twitter Web Client,10,10,2012-02-01T15:54:40Z,FALSE,2012-02-01
164732898619039740,"My @FoxNews interview with @TeamCavuto discussing the national housing market, unemployment numbers and the FL (cont) http://t.co/dZQAWrIv",FALSE,FALSE,TwitLonger Beta,7,17,2012-02-01T15:32:38Z,FALSE,2012-02-01
1.6473071605003878e+17,"My @jrg710 interview discussing building a cemetery next to Trump National, the FL primary, @ApprenticeNBC and OPEC http://t.co/4kU9UYYm",FALSE,FALSE,TwitLonger Beta,4,5,2012-02-01T15:23:57Z,FALSE,2012-02-01
164728677618298880,Great news that the New York Stock Exchange won't be owned by a German company. European regulators turned the (cont) http://t.co/TxWsEd3M,FALSE,FALSE,TwitLonger Beta,19,67,2012-02-01T15:15:51Z,FALSE,2012-02-01
1.6472440334989722e+17,Congratulations to @MittRomney for an impressive win in Florida. He performed well under pressure.,FALSE,FALSE,Twitter Web Client,12,86,2012-02-01T14:58:52Z,FALSE,2012-02-01
164711995927576580,"Formerly of the New York Times, @frankrichny was a poor theatre critic who was forced out. Sadly, he is an even (cont) http://t.co/n9hCp1Q3",FALSE,FALSE,TwitLonger Beta,39,18,2012-02-01T14:09:34Z,FALSE,2012-02-01
164446633474539520,Keystone: @johnboehner MUST pass Keystone by linking it to another bill.  http://t.co/zW1zW2LC,FALSE,FALSE,Twitter Web Client,20,50,2012-01-31T20:35:07Z,FALSE,2012-01-31
164438357944963070,The banks need to start lending again otherwise the economy will continue its downturn. This is why we bailed the banks out!,FALSE,FALSE,Twitter Web Client,33,284,2012-01-31T20:02:14Z,FALSE,2012-01-31
164431720886706180,"The Muslim Brotherhood, @BarackObama's allies in Egypt, will cancel the Camp David Agreement. http://t.co/Vzswqker What a disaster!",FALSE,FALSE,Twitter Web Client,24,116,2012-01-31T19:35:51Z,FALSE,2012-01-31
164427904556605440,A commander in chief has to possess the right instincts. That's one of the biggest problems with @BarackObama: (cont) http://t.co/qidedc41,FALSE,FALSE,TwitLonger Beta,8,46,2012-01-31T19:20:42Z,FALSE,2012-01-31
162267391156432900,Notice how @BarackObama failed to mention ObamaCare last night in his SOTU. Even he knows it is terrible.,FALSE,FALSE,Twitter Web Client,66,339,2012-01-25T20:15:35Z,FALSE,2012-01-25
1.6442359436818842e+17,"""""""What's incredible is that Obamacare hasn't even kicked in yet and already it's doing tremendous damage."""" (cont) http://t.co/hrRCEeDk""",FALSE,FALSE,TwitLonger Beta,11,75,2012-01-31T19:03:34Z,FALSE,2012-01-31
164422244846669820,"""""""It is simply immoral for the government to encourage able-bodied Americans to think that a life on welfare, of (cont) http://t.co/IEdIgBEc""",FALSE,FALSE,TwitLonger Beta,17,113,2012-01-31T18:58:12Z,FALSE,2012-01-31
164400223064567800,"My @gretawire interview discussing @BarackObama's economic failures, attack on capitalism and playing class warfare. http://t.co/i9FqjDUO",FALSE,FALSE,Twitter Web Client,8,16,2012-01-31T17:30:42Z,FALSE,2012-01-31
299277494559846400,@Jagadis63 Thank you.,FALSE,FALSE,Twitter Web Client,2,1,2013-02-06T22:04:49Z,FALSE,2013-02-06
164398134766735360,"My @foxandfriends interview discussing my possible GOP endorsement, @MittRomney's taxes and the Florida primary. http://t.co/fpz77v3M",FALSE,FALSE,Twitter Web Client,4,20,2012-01-31T17:22:24Z,FALSE,2012-01-31
164397568997072900,All eyes are on Florida today. I will be watching the GOP primary results very closely. We need the right candidate to beat @BarackObama.,FALSE,FALSE,Twitter Web Client,17,87,2012-01-31T17:20:09Z,FALSE,2012-01-31
164385712496578560,My appearance this morning on Good Morning America...http://t.co/7qrilC0x,FALSE,FALSE,Twitter Web Client,8,22,2012-01-31T16:33:02Z,FALSE,2012-01-31
164384098842984450,Today is a big day for us and for Toronto: Trump International Hotel & Tower Toronto opens today. (cont) http://t.co/Wjgn7hhJ,FALSE,FALSE,TwitLonger Beta,9,84,2012-01-31T16:26:37Z,FALSE,2012-01-31
164085349516193800,The Islamists are taking over Egypt through the election. http://t.co/QczymGts  Why did @BarackObama force Mubarak out? He was an ally.,FALSE,FALSE,Twitter Web Client,12,96,2012-01-30T20:39:30Z,FALSE,2012-01-30
164077839258353660,"Keystone must be approved through Congress. @BarackObama is costing America over 20,000 jobs and driving the price of gas high.",FALSE,FALSE,Twitter Web Client,7,158,2012-01-30T20:09:39Z,FALSE,2012-01-30
164071063230226430,The GOP primary is getting very nasty. The candidates need to remember that @BarackObama is the main target. He must not be reelected.,FALSE,FALSE,Twitter Web Client,29,307,2012-01-30T19:42:44Z,FALSE,2012-01-30
164026178489950200,Glad to hear Bella Santorum is recovering. @RickSantorum has a beautiful family.,FALSE,FALSE,Twitter Web Client,9,88,2012-01-30T16:44:23Z,FALSE,2012-01-30
1.6401232911624602e+17,"""""""The military threat from China is gigantic and it's no surprise that the Communist Chinese government lies (cont) http://t.co/2ezHBDnn""",FALSE,FALSE,TwitLonger Beta,17,66,2012-01-30T15:49:21Z,FALSE,2012-01-30
162998866747207680,Food stamps up 45%. Federal handouts up 45%. Is @BarackObama happy? http://t.co/HFw1bcye,FALSE,FALSE,Twitter Web Client,20,189,2012-01-27T20:42:12Z,FALSE,2012-01-27
162990801721368580,Check out this photo shoot video of @IvankaTrump's Spring 2012 collection.... http://t.co/uWvNbjpq,FALSE,FALSE,Twitter Web Client,12,22,2012-01-27T20:10:10Z,FALSE,2012-01-27
1.6298698945974682e+17,Another electric car firm that @BarackObama gave $118M just went bankrupt. http://t.co/uAWmzFoG  He loves to waste our tax dollars.,FALSE,FALSE,Twitter Web Client,30,337,2012-01-27T19:55:01Z,FALSE,2012-01-27
162980067415298050,"For those who missed my chat with @hannityshow on radio, here it is on TV. Sean is terrific.http://bit.ly/w06T9F",FALSE,FALSE,Twitter Web Client,10,21,2012-01-27T19:27:30Z,FALSE,2012-01-27
1.6297571882801562e+17,He admits his presidency has been flawed...but @BarackObama claims economy is stronger. http://t.co/QKVSiumO,FALSE,FALSE,Twitter Web Client,4,41,2012-01-27T19:10:13Z,FALSE,2012-01-27
162970468528304130,"My interview with @seanhannity discussing this season's @ApprenticeNBC, #TimeToGetTough, the economy and GOP primary. http://t.co/D8jdVB0L",FALSE,FALSE,Twitter Web Client,9,19,2012-01-27T18:49:22Z,FALSE,2012-01-27
1.6296802103028122e+17,"""He makes a mistake """"every hour, every day"""" admits @BarackObama. http://t.co/lcZldpnK  The problem is that we are paying for them.""",FALSE,FALSE,Twitter Web Client,13,146,2012-01-27T18:39:38Z,FALSE,2012-01-27
162965353096425470,Watch the clip from my #C21 Super Bowl spot on @AccessHollywood tonight.,FALSE,FALSE,Twitter Web Client,6,19,2012-01-27T18:29:02Z,FALSE,2012-01-27
162945221989122050,"""""""I've got news for President Obama: America is not what's wrong with the world."""" #TimeToGetToughhttp://t.co/Yy6GNcx3 http://t.co/GnlQDDdj""",FALSE,FALSE,TwitLonger Beta,48,142,2012-01-27T17:09:02Z,FALSE,2012-01-27
162944015908601860,"""""""Sadly, when it comes to using the energy industry to create American jobs, @BarackObama has been a total (cont) http://t.co/HD827UEk""",FALSE,FALSE,TwitLonger Beta,6,44,2012-01-27T17:04:15Z,FALSE,2012-01-27
162665104754737150,“It’s sad—truly sad and disgraceful—the way Obama has allowed America to be abused and kicked around (cont) http://t.co/tHXcRowx,FALSE,FALSE,TwitLonger Beta,151,195,2012-01-26T22:35:57Z,FALSE,2012-01-26
162655426750578700,Watch me on @Hannityshow tonight at 9PM ET on @FoxNews.,FALSE,FALSE,Twitter Web Client,4,26,2012-01-26T21:57:30Z,FALSE,2012-01-26
162654865775013900,@BarackObama’s Russian Ambassador stated that he supports ‘universal values’ not ‘American values’ (cont) http://t.co/RCymV2v1,FALSE,FALSE,TwitLonger Beta,37,38,2012-01-26T21:55:16Z,FALSE,2012-01-26
162649206908133380,“Did you know that with the natural gas reserves we have in the United States we could power America’s (cont) http://t.co/RGWYMt3D,FALSE,FALSE,TwitLonger Beta,21,106,2012-01-26T21:32:47Z,FALSE,2012-01-26
162642496839618560,"“We need more grown-ups in Washington, people who will shoot straight and level with the American people.” #TimeToGetTough",FALSE,FALSE,Twitter Web Client,70,208,2012-01-26T21:06:07Z,FALSE,2012-01-26
162642152701165570,@BarackObama’s SOTU claim that “companies get tax breaks for moving jobs and profits overseas” is 100% false http://t.co/tp2sOxP8,FALSE,FALSE,Twitter Web Client,12,28,2012-01-26T21:04:45Z,FALSE,2012-01-26
162630921869205500,@BarackObama gave 1% of his income to charity from 2000 through 2004 http://t.co/C3rtWcoT I guess he only likes spending our money.,FALSE,FALSE,Twitter Web Client,137,151,2012-01-26T20:20:07Z,FALSE,2012-01-26
162624417061552130,@BarackObama’s SOTU ratings were down 12% from 2011 http://t.co/qaDYZgZD  He can't even deliver ratings in an election year.,FALSE,FALSE,Twitter Web Client,29,39,2012-01-26T19:54:17Z,FALSE,2012-01-26
162587605458878460,"My @gretawire interview discussing @IvankaTrump wanting me to run for POTUS, @BarackObama’s SOTU and his China policy http://t.co/mt92sPxx",FALSE,FALSE,Twitter Web Client,14,24,2012-01-26T17:28:00Z,FALSE,2012-01-26
162584119996461060,My @SquawkCNBC interview from earlier in the week discussing the GOP primary and @newtgingrich's electability http://t.co/k9G6LhAA,FALSE,FALSE,Twitter Web Client,4,16,2012-01-26T17:14:09Z,FALSE,2012-01-26
162286150147518460,Check out this great story from the @WSJ... http://t.co/O7RxKFGb,FALSE,FALSE,Twitter Web Client,17,20,2012-01-25T21:30:07Z,FALSE,2012-01-25
162284282470072320,"#trumpvlog My thoughts on the State of the Union address, Apple, and a great @WSJ article.... http://t.co/RRgM3Xxr",FALSE,FALSE,Twitter Web Client,21,53,2012-01-25T21:22:42Z,FALSE,2012-01-25
162282195451518980,"Last night in his SOTU, @BarackObama claimed that he is a friend of Israel. Does anyone really believe that.",FALSE,FALSE,Twitter Web Client,20,121,2012-01-25T21:14:25Z,FALSE,2012-01-25
162278468451713020,"Keystone pipeline would create 20,000 direct jobs, another 50,000 jobs servicing the pipeline. 700,000 barrels a (cont) http://t.co/oenlVsr8",FALSE,FALSE,TwitLonger Beta,16,216,2012-01-25T20:59:36Z,FALSE,2012-01-25
162271898095468540,"After Solyndra, @BarackObama is stil intent on wasting our tax dollars on unproven technologies and risky companies. He must be accountable.",FALSE,FALSE,Twitter Web Client,17,93,2012-01-25T20:33:30Z,FALSE,2012-01-25
162250087303610370,"""""""For a president who likes to showcase how hip and tech savvy he is, Obama also appears surprisingly clueless (cont) http://t.co/OKTen2ah""",FALSE,FALSE,TwitLonger Beta,15,74,2012-01-25T19:06:49Z,FALSE,2012-01-25
162248868459851780,"""Tom Brokaw keeps calling Mitt Romney """"George"""" (Mitt's father). Sadly, time is up for Tom.""",FALSE,FALSE,Twitter Web Client,10,71,2012-01-25T19:01:59Z,FALSE,2012-01-25
162245627802173440,"""""""All raising taxes on businesses does is force business owners to lay off employees they can no longer afford."""" (cont) http://t.co/EgEPxBvW""",FALSE,FALSE,TwitLonger Beta,12,154,2012-01-25T18:49:06Z,FALSE,2012-01-25
162219186599362560,"""""""People are smart. They know you can't be """"for"""" jobs but against those who create them. It doesn't work."""" (cont) http://t.co/mypPDikz""",FALSE,FALSE,TwitLonger Beta,28,166,2012-01-25T17:04:02Z,FALSE,2012-01-25
162214153061273600,"All I heard in the SOTU was proposals for more govt, more spending and more bureaucrats. Very bad!",FALSE,FALSE,Twitter Web Client,41,237,2012-01-25T16:44:02Z,FALSE,2012-01-25
162209676795195400,My daughter Ivanka thinks I should run for President. Maybe I should listen. http://t.co/QW78vJja,FALSE,FALSE,Twitter Web Client,602,708,2012-01-25T16:26:15Z,FALSE,2012-01-25
161908088851529730,It is a shame Keystone wasn't powered by solar panels and wind because then @BarackObama would have wasted billions on it.,FALSE,FALSE,Twitter Web Client,180,454,2012-01-24T20:27:51Z,FALSE,2012-01-24
161902255820386300,A gallon of gas has more than doubled while @BarackObama has been POTUS and he still won't approve Keystone.,FALSE,FALSE,Twitter Web Client,26,265,2012-01-24T20:04:40Z,FALSE,2012-01-24
161897926711455740,"It has been 1,000 days since @BarackObama has passed a budget. He continues to spend this country into the ground without any control.",FALSE,FALSE,Twitter Web Client,140,360,2012-01-24T19:47:28Z,FALSE,2012-01-24
161892546224721920,"Tonight in his SOTU, @BarackObama won't talk about Keystone. He will continue to dissemble about his record and play class warfare.",FALSE,FALSE,Twitter Web Client,32,107,2012-01-24T19:26:05Z,FALSE,2012-01-24
161882881810112500,"""""""Capitalism requires capital. When government robs capital from investors, it takes away the money that creates (cont) http://t.co/nghoarxU""",FALSE,FALSE,TwitLonger Beta,34,178,2012-01-24T18:47:41Z,FALSE,2012-01-24
161881544192040960,"""""""Look, here's the deal: @BarackObama has been a total disaster. He has spent this country into the ground and (cont) http://t.co/HvN8iKcu""",FALSE,FALSE,TwitLonger Beta,21,123,2012-01-24T18:42:22Z,FALSE,2012-01-24
161542228811067400,Obama wants Americans to keep buying crude from OPEC who is ripping us off instead of our ally Canada through (cont) http://t.co/Nhxn3cVh,FALSE,FALSE,TwitLonger Beta,21,223,2012-01-23T20:14:03Z,FALSE,2012-01-23
161539694805516300,Iran is threatening to shut the Strait of Hormuz and @BarackObama won't approve the Keystone pipeline. His energy policy makes America weak.,FALSE,FALSE,Twitter Web Client,18,247,2012-01-23T20:03:59Z,FALSE,2012-01-23
161524447705169920,"A tough week was had by@MittRomney, but he's come back from adversity before.",FALSE,FALSE,Twitter Web Client,9,40,2012-01-23T19:03:23Z,FALSE,2012-01-23
161517977768968200,"""""""To the @BarackObama administration, saving money isn't the point--expanding government and spending more (cont) http://t.co/eorZoVnw""",FALSE,FALSE,TwitLonger Beta,7,42,2012-01-23T18:37:41Z,FALSE,2012-01-23
161491946173505540,"""""""I have great respect for the people that represent China. What I don't respect is the way that we negotiate and (cont) http://t.co/193US9wf""",FALSE,FALSE,TwitLonger Beta,7,45,2012-01-23T16:54:15Z,FALSE,2012-01-23
161485298075844600,"""""""While Obama is obsessed with """"green collar jobs,"""" blue collar workers aren't buying it."""" (cont) http://t.co/8QvnXH54""",FALSE,FALSE,TwitLonger Beta,7,86,2012-01-23T16:27:49Z,FALSE,2012-01-23
161476612582412300,My @Newsmax_Media interview from Friday where I predicted that @newtgingrich in South Carolina would change the race.http://bit.ly/xoFMs6,FALSE,FALSE,Twitter Web Client,5,19,2012-01-23T15:53:19Z,FALSE,2012-01-23
161475180684787700,Congratulations to @newtgingrich on a stunning win in South Carolina. All eyes are on Florida now.,FALSE,FALSE,Twitter Web Client,13,93,2012-01-23T15:47:37Z,FALSE,2012-01-23
160451510608736260,China has hacked another US government body. http://t.co/OGSjTB3zWhen will we learn?,FALSE,FALSE,Twitter Web Client,32,126,2012-01-20T19:59:55Z,FALSE,2012-01-20
160444554452013060,Canada will now sell its oil to China because @BarackObama rejected Keystone. At least China knows a good deal when they see it.,FALSE,FALSE,Twitter Web Client,49,565,2012-01-20T19:32:17Z,FALSE,2012-01-20
160431626046799870,Obama's new campaign ad defends Solyndra http://t.co/qDbMIJ4W  I guess losing $500M is a cause for celebration for @BarackObama.,FALSE,FALSE,Twitter Web Client,26,180,2012-01-20T18:40:54Z,FALSE,2012-01-20
160429486515568640,"The White House should stop publicly pressuring Israel on Iran. Iran's nuclear program is the threat, not Israel's right to self-defense.",FALSE,FALSE,Twitter Web Client,46,314,2012-01-20T18:32:24Z,FALSE,2012-01-20
160415176754081800,"""""""In all my years in business and participating in politics I've never seen the country as divided as it is right (cont) http://t.co/ktuG7LtP""",FALSE,FALSE,TwitLonger Beta,20,106,2012-01-20T17:35:33Z,FALSE,2012-01-20
160411538828701700,"""""""We have a president who has a vendetta against businesspeople and considers them the enemy."""" #TimeToGetTough  (cont) http://t.co/K7vvbzEF""",FALSE,FALSE,TwitLonger Beta,24,153,2012-01-20T17:21:05Z,FALSE,2012-01-20
160408222853902340,The law requires individuals pay 15% on carried interest. Why would a potential President pay more than he or she is supposed to?,FALSE,FALSE,Twitter Web Client,9,103,2012-01-20T17:07:55Z,FALSE,2012-01-20
160104653047087100,The national debt continues to rise at record levels and today @BarackObama is in Disney World. He lives in a fantasy.,FALSE,FALSE,Twitter Web Client,87,701,2012-01-19T21:01:38Z,FALSE,2012-01-19
160100391114117120,When will @BarackObama release his transcripts? What is he hiding?,FALSE,FALSE,Twitter Web Client,78,219,2012-01-19T20:44:42Z,FALSE,2012-01-19
160097265044819970,"Playing politics with the Keystone decision? @BarackObama vetos 20,000 jobs and cheaper oil.",FALSE,FALSE,Twitter Web Client,7,160,2012-01-19T20:32:17Z,FALSE,2012-01-19
160092592661475330,Texas is lucky to have him--- @GovernorPerry is a great guy!,FALSE,FALSE,Twitter Web Client,122,242,2012-01-19T20:13:43Z,FALSE,2012-01-19
160090180047474700,"""""""""""Our country has a big heart. And it's a point of national pride that we take care of our own."""" #TimeToGetTough (cont) http://t.co/YRcqKNbG""",FALSE,FALSE,TwitLonger Beta,52,78,2012-01-19T20:04:07Z,FALSE,2012-01-19
160088158787211260,Conservatives have to be smart in the way we speak. Using crazy language that terifies seniors accomplishes (cont) http://t.co/AFAb8liv,FALSE,FALSE,TwitLonger Beta,13,47,2012-01-19T19:56:06Z,FALSE,2012-01-19
160086056216166400,"""""""A tough negotiator can make the Chinese back off. We've done it before."""" #TimeToGetTough  http://t.co/qBeBASH5  http://t.co/iiFIXAwB""",FALSE,FALSE,Twitter Web Client,21,65,2012-01-19T19:47:44Z,FALSE,2012-01-19
160083387774799870,"Rick Perry--a good man, a great family and a patriot.",FALSE,FALSE,Twitter Web Client,145,286,2012-01-19T19:37:08Z,FALSE,2012-01-19
160082903806656500,"My @FoxNews with @gretawire discussing the Keystone pipeline, Re-election is more important than 20,000 jobs and (cont) http://t.co/gs2Yzmmn",FALSE,FALSE,TwitLonger Beta,16,99,2012-01-19T19:35:13Z,FALSE,2012-01-19
159772517161115650,“The problem is that we have a president who is more concerned with pursuing some sort of bizarre ideological (cont) http://t.co/xqRdhgPe,FALSE,FALSE,TwitLonger Beta,14,87,2012-01-18T23:01:51Z,FALSE,2012-01-18
159772392590295040,"“China presents three big threats to the United States in its outrageous currency manipulation, its systematic (cont) http://t.co/6hW0AcJE",FALSE,FALSE,TwitLonger Beta,29,78,2012-01-18T23:01:21Z,FALSE,2012-01-18
159741700355534850,@BarackObama ‘asked’ Iran for our drone back. They are returning a miniature model. http://t.co/fa5eQMAu Another diplomatic coup!,FALSE,FALSE,Twitter Web Client,24,48,2012-01-18T20:59:23Z,FALSE,2012-01-18
159729715568066560,"“To state the obvious, if any business operated the way the government does, it would go under.” #TimeToGetTough",FALSE,FALSE,Twitter Web Client,121,465,2012-01-18T20:11:46Z,FALSE,2012-01-18
159725132393357300,Receiving @AmericanCancer Lifetime Achievement Award & chairing @FollowLola debut @CarnegieHall on Jan.19 http://t.co/3V7gP6Aw,FALSE,FALSE,Twitter Web Client,6,11,2012-01-18T19:53:33Z,FALSE,2012-01-18
159416243881914370,@BarackObama won’t approve the Keystone Pipeline so Canada is now looking to sell their oil to China (cont) http://t.co/C777DdcO,FALSE,FALSE,TwitLonger Beta,8,102,2012-01-17T23:26:09Z,FALSE,2012-01-17
159386432752992260,There are 11 more Solyndras in the @BarackObama energy program http://t.co/pNoN041D  He loves to waste our (cont) http://t.co/D0GB6BJf,FALSE,FALSE,TwitLonger Beta,18,98,2012-01-17T21:27:41Z,FALSE,2012-01-17
159378850558644220,I bought Tim Tebow's jersey and helmet at auction for a good cause- fighting breast cancer http://t.co/dXRxZm8N,FALSE,FALSE,Twitter Web Client,58,157,2012-01-17T20:57:33Z,FALSE,2012-01-17
