date,text,INSULT,SEVERE_TOXICITY,TOXICITY,IDENTITY_ATTACK
2020-09-03 14:32:35,".....go to your Polling Place to see whether or not your Mail In Vote has been Tabulated (Counted). If it has you will not be able to Vote &amp; the Mail In System worked properly. If it has not been Counted, VOTE (which is a citizen’s right to do). If your Mail In Ballot arrives....",0.010438894,0.0011634827,0.02543884,0.004846719
2020-09-03 13:46:36,".@NYGovCuomo should get his puppet New York prosecutors, who have been illegally after me and my family for years, to investigate his incompetent handling of the China Virus, and all of the deaths caused by this incompetence. It is at minimum a Nursing Home Scandal - 11,000 DEAD!",0.40698266,0.015350811,0.39231625,0.09410924
2020-09-03 13:35:20,"Sleepy Joe Hiden’ was acknowledged by his own people to have done a terrible job on a much easier situation, H1N1 Swine Flu. The OBiden Administration failed badly on this, &amp; now he sits back in his basement and criticizes every move we make on the China Virus. DOING GREAT JOB! https://t.co/p2H40mD7Sh",0.0654725,0.0065612793,0.1693855,0.04667538
2020-09-03 12:38:03,"Governors Andrew Cuomo of New York has the worst record on death and China Virus. 11,000 people alone died in Nursing Homes because of his incompetence!",0.48399165,0.013155893,0.4402136,0.08583717
2020-09-03 00:40:51,Thank you Michele! https://t.co/0Z7KzA9lb8,0.005693615,0.0007343292,0.0039897244,0.0007954539
2020-09-03 00:27:21,"My Administration will do everything in its power to prevent weak mayors and lawless cities from taking Federal dollars while they let anarchists harm people, burn buildings, and ruin lives and businesses. We’re putting them on notice today. @RussVought45",0.1378885,0.006790161,0.24763705,0.04564415
2020-09-02 20:18:11,"Mayor Wheeler just got harassed out of his own home in Portland by so-called “friendly protesters”. The Anarchists, Agitators and Looters treat him HORRIBLY, even though he is so nice and respectful to them. Criminals only understand strength!",0.34203702,0.008087158,0.32764325,0.04538634
2020-09-02 20:05:43,"The Dow Jones Industrial just closed above 29,000! You are so lucky to have me as your President😉With Joe Hiden’ it would crash😧",0.020256994,0.0013065338,0.054531995,0.002552852
2020-09-02 20:03:06,"THANK YOU NORTH CAROLINA!
https://t.co/LhqOINkZFS",0.00651537,0.0010681152,0.007696713,0.00258985
2020-09-02 19:52:45,"Can you believe what’s happening!? They give Joe Hiden’ the questions, and he reads them an answer! https://t.co/ivMw6uQ2gp",0.0094128875,0.0014305115,0.021314176,0.0042547537
2020-09-02 17:34:23,Will be landing shortly in the Great State of North Carolina. See you soon!,0.0105148945,0.0014209747,0.023199737,0.0042547537
2020-09-02 16:34:18,"When a Kennedy loses a Democrat Primary in Massachusetts, by a lot, it just shows how far LEFT that party has gone. Joe Hiden’ will never be able to hold them back. Life, 2nd A, Energy, Religion, Jobs and the Economy, would be totally obliterated!",0.028171662,0.0015068054,0.075294,0.01191331
2020-09-02 14:28:22,"Will soon be heading to Wilmington, North Carolina, and then will be going to Battleship North Carolina. Look forward to seeing all of my friends!",0.012566907,0.0031280518,0.05230548,0.009471451
2020-09-02 14:24:16,"2016 was AMAZING, but we never had this kind of ENTHUSIASM!",0.01625293,0.0013828278,0.03781283,0.0042732526
2020-09-02 14:22:56,"We had FAR more people (many millions) watching us at the RNC than did Sleepy Joe and the DNC, and yet an ad just ran saying the opposite. This is what we’re up against. Lies. But we will WIN!",0.08582769,0.0022506714,0.17198499,0.0035887922
2020-09-02 13:28:31,"The Beauty Parlor owner must really dislike Crazy Nancy Pelosi. Turning her in, on tape, is a really big deal. She probably treats him like she treats everyone else...And she strongly supported a Kennedy who just lost in, of all places, Massachusetts!",0.39743927,0.005302429,0.3389984,0.01191331
2020-09-02 13:22:01,"Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individual, especially when surrounded by High Energy Chess Players scattered all over the world. He’s back in his basement now - no schedule!",0.0623257,0.0017642975,0.11098998,0.0047357255
2020-09-02 13:12:29,"Crazy Nancy Pelosi is being decimated for having a beauty parlor opened, when all others are closed, and for not wearing a Mask - despite constantly lecturing everyone else. We will almost certainly take back the House, and send Nancy packing!",0.43296707,0.008430481,0.37795907,0.010803374
2020-09-02 12:40:13,"Seriously, is this what our great USA wants as its leader? https://t.co/vgYqhuA4BV",0.0140109155,0.001821518,0.036634352,0.0071405866
2020-09-02 12:33:37,"Joe Biden is a Low Energy Candidate the likes of which we have never seen before. The last thing our country needs is a Low Energy Individulal, especially when surrounded by High Energy Chess Players scattered all over the world. He’s back in his basement now - no schedule!",0.053791173,0.0016593933,0.103060275,0.0044582416
2020-09-02 12:26:11,"Joe Biden is not on the side of Law Enforcement, and that was spectacularly evident on my very successful trip yesterday to Kenosha. We solved the problem quickly, and it was very much appreciated by the people of Wisconsin. Joe Biden wouldn’t know where to begin - a bad record!",0.024124376,0.0007581711,0.045873325,0.003144818
2020-09-02 10:12:15,Rigged Election? https://t.co/LK0gp40luC,0.010286893,0.0015544891,0.015770407,0.0018406434
2020-09-02 09:58:34,"The Unsolicited Ballots Scam is their only hope. Will be the most corrupt election in history, by far! https://t.co/eH4XN6S9IM",0.24928534,0.004425049,0.28425202,0.009915425
2020-09-02 09:54:21,"Some things just don’t get any crazier. Just call me Kate, problem over! https://t.co/86SCqZ05ZG",0.035774168,0.0021362305,0.103928015,0.0032558115
2020-09-02 09:51:00,"This is the NEW and very sick Democrat Party. We will win on November 3rd, and MAKE AMERICA GREAT AGAIN! https://t.co/7svcF76kvc",0.46923602,0.01825585,0.4269174,0.25647953
2020-09-02 09:46:47,"See, even a Kennedy isn’t safe in the new Radical Left Democrat Party. Taxes up big, no 2A. Biden has completely lost control. Pelosi strongly backed the loser! https://t.co/DKYVBpbpP7",0.58196646,0.008850098,0.50789946,0.02138452
2020-09-02 09:40:41,We catch them all! https://t.co/YuDZ1wqekL,0.010590895,0.0023460388,0.029445656,0.0050687063
2020-09-02 09:39:18,"Like Fredo at Fake News @CNN, the very untalented Joy Reid should be fired for this horrible use of the words “Muslim Terrorists”. Such xenophobia and racism on MSDNC. Anyone else would be gone, and fast!!! https://t.co/a5HSIEXlQL",0.43296707,0.023076924,0.42985553,0.36702603
2020-09-02 09:31:32,"Will Fredo be fired by Fake News @CNN? He speaks with great disrespect about women, and it will only get worse. Fredo’s Ratings are bad, so this is the time. Always terrible to speak to sleazebags, especially when you are being recorded. CNN has no choice, Fredo must go! https://t.co/veVwg7G1YF",0.40243408,0.013607788,0.37751234,0.08170113
2020-09-02 02:27:32,"Mike Pence was never put on standby, &amp; there were no mini-strokes. This is just more Fake News by @CNN, a phony story. The reason for the visit to Walter Reed, together with the full press pool, was to complete my yearly physical. Short visit, then returned (with press) to W.H... https://t.co/GUVdbJRvqD",0.06739554,0.0033187866,0.15822013,0.011617327
2020-09-01 23:07:13,"Kenosha, Wisconsin, we’re with you all the way! https://t.co/Xs49PEu4AP",0.0069048726,0.0010919571,0.010492661,0.0032188136
2020-09-01 22:20:24,"Great honor, but think we are much higher than 46%. Hidden vote! https://t.co/YsZUgtNoZW",0.009165886,0.0011062622,0.01834645,0.0035332954
2020-09-01 22:04:03,There has not. They are the Enemy of the People. TDS! https://t.co/VBPNE69StS,0.06652143,0.0062942505,0.18174082,0.026007013
2020-09-01 21:59:03,Not even a “minor” one. Thank you! https://t.co/PEgbb9XyhU,0.010818896,0.0010967255,0.020960633,0.0018776412
2020-09-01 21:53:19,True! https://t.co/Lmvkguz8N6,0.005850366,0.0011110306,0.0046180277,0.0005457184
2020-09-01 21:47:40,"Drudge didn’t support me in 2016, and I hear he doesn’t support me now. Maybe that’s why he is doing poorly. His Fake News report on Mini-Strokes is incorrect. Possibly thinking about himself, or the other party’s “candidate”. https://t.co/9FraoFqOKq",0.0654725,0.0013446808,0.112333365,0.0039957687
2020-09-01 16:57:24,"I was saddened to learn of the passing of India's former President, Pranab Mukherjee. I send my condolences to his family and the people of India as they grieve the loss of a great leader.",0.0069808727,0.00078201294,0.009864358,0.0035332954
2020-09-01 15:18:53,"Had a very productive conversation with Kevin Warren, Commissioner of the Big Ten Conference, about immediately starting up Big Ten football. Would be good (great!) for everyone - Players, Fans, Country. On the one yard line!",0.008424882,0.00071525574,0.0126288915,0.0020626306
2020-09-01 15:09:40,"Heading to Kenosha, Wisconsin, to thank Law Enforcement and the National Guard for a job well done. The Violence stopped six days ago, the moment the Guard entered the picture. Thank you!",0.009279887,0.0009202957,0.019728716,0.0024788564
2020-09-01 15:04:25,"It never ends! Now they are trying to say that your favorite President, me, went to Walter Reed Medical Center, having suffered a series of mini-strokes. Never happened to THIS candidate - FAKE NEWS. Perhaps they are referring to another candidate from another Party!",0.032248367,0.0016403198,0.08874765,0.0039587705
2020-09-01 14:02:30,"Good luck to Sean Compton, a winner at everything he does! https://t.co/OIBJtxnudQ",0.006885872,0.00084877014,0.00823077,0.002210622
2020-09-01 12:52:40,"People are tired of watching the highly political @NBA. Basketball ratings are WAY down, and they won’t be coming back. I hope football and baseball are watching and learning because the same thing will be happening to them. Stand tall for our Country and our Flag!!!",0.017292,0.0015163422,0.040925518,0.007806548
2020-09-01 03:42:05,Biden will also raise your taxes like never before. Sad! https://t.co/zgBJac6JmE,0.017420914,0.00082969666,0.032391842,0.0025343532
2020-09-01 03:39:14,"Kimberly Klacik is really working hard to help the people of Baltimore. She is running for Congress as a Republican, &amp; if she wins she will be an inspiration to all. She is strong on inner city rebuilding, healthcare, our Military &amp; Vets. She has my Complete &amp; Total Endorsement!",0.009108886,0.0014972687,0.016587202,0.0069185994
2020-09-01 03:05:08,"My son, Donald, just wrote a really important new book, “Liberal Privilege”, talking, with great knowledge, of our world today. Lets make him a number one bestseller, again! @DonaldJTrumpJr @seanhannity",0.010248893,0.0010299683,0.02048268,0.0055866763
2020-09-01 01:41:37,I will be interviewed on @IngrahamAngle tonight at 10:00 P.M. on @FoxNews. Enjoy!,0.010590895,0.0018882751,0.026263772,0.0076215584
2020-08-31 22:20:32,Will be interviewed by Laura Ingraham (@IngrahamAngle) tonight at 10:00 P.M. Eastern on @FoxNews. Enjoy!,0.010286893,0.001783371,0.023199737,0.0069185994
2020-08-31 18:38:55,"Just watched what Biden had to say. To me, he’s blaming the Police far more than he’s blaming the Rioters, Anarchists, Agitators, and Looters, which he could never blame or he would lose the Radical Left Bernie supports!",0.24928534,0.005683899,0.2786282,0.04925346
2020-08-31 13:41:05,LAW &amp; ORDER!,0.010134893,0.0024604797,0.028620722,0.008176526
2020-08-31 13:40:01,"The Radical Left Mayors &amp;  Governors of Cities where this crazy violence is taking place have lost control of their “Movement”. It wasn’t supposed to be like this, but the Anarchists &amp; Agitators got carried away and don’t listen anymore - even forced Slow Joe out of basement!",0.18728738,0.008964539,0.2854971,0.11860296
2020-08-31 13:34:36,"I’ve been getting really good polls, some over 50%, except for one Fake Poll done by @ABC NEWS, which gives NO INFORMATION about the sample, R or D, or anything else. They did this last Election, with one week to go, down 12 points, and I won. They are disgusting Fake News!",0.48675314,0.008583069,0.43965456,0.020781586
2020-08-31 13:13:18,"Portland is a mess, and it has been for many years. If this joke of a mayor doesn’t clean it up, we will go in and do it for them!",0.22303216,0.005683899,0.2553839,0.051353373
2020-08-31 13:10:36,"If I didn’t INSIST on having the National Guard activate and go into Kenosha, Wisconsin, there would be no Kenosha right now. Also, there would have been great death and injury. I want to thank Law Enforcement and the National Guard. I will see you on Tuesday!",0.02567133,0.006713867,0.1641865,0.0070665907
2020-08-31 03:03:34,"Just had a wonderful conversation with my friend, Prime Minister @AbeShinzo of Japan, who will be leaving office soon. Shinzo will soon be recognized as the greatest Prime Minister in the history of Japan, whose relationship with the USA is the best it has ever been. Special man!",0.0096028885,0.0013256073,0.019728716,0.0070665907
2020-08-31 02:36:13,"When is Slow Joe Biden going to criticize the Anarchists, Thugs &amp; Agitators in ANTIFA? When is he going to suggest bringing up the National Guard in BADLY RUN &amp; Crime Infested Democrat Cities &amp; States? Remember, he can’t lose the Crazy Bernie Super Liberal vote!",0.48569724,0.023076924,0.4574824,0.17303948
2020-08-31 02:25:50,"....His problem is interesting. He must always be weak on CRIME because of the Bernie Sanders Radical Left voter. If he loses them, like Crooked Hillary did, he is “toast”, and many will vote for me because of TRADE (Bernie was good on trade). Joe MUST always be weak on crime!",0.34782293,0.005378723,0.3245134,0.020681098
2020-08-31 02:25:49,"Joe Biden is coming out of the basement earlier than his hoped for ten days because his people told him he has no choice, his poll numbers are PLUNGING! Going to Pittsburgh, where I have helped industry to a record last year, &amp; then back to his  basement for an extended period...",0.026444806,0.002193451,0.083999306,0.008620501
2020-08-30 22:16:33,"Rushing him out of basement after seeing some very disturbing numbers. Don’t worry, he’ll go back to basement soon! https://t.co/CEMq5xowQt",0.021868404,0.0026512146,0.08874765,0.0036997858
2020-08-30 22:07:17,Rest In Peace Jay! https://t.co/j6FYxIygmh,0.006705371,0.0008869171,0.00823077,0.0018776412
2020-08-30 22:05:50,A weak and pathetic Democrat Mayor!!! https://t.co/dehIDMwgul,0.75027496,0.023076924,0.6989911,0.20483385
2020-08-30 20:38:48,The only way you will stop the violence in the high crime Democrat run cities is through strength!,0.061101943,0.0029945374,0.13561769,0.028418748
2020-08-30 20:36:36,"....He tried mixing with the Agitators and Anarchists and they mocked him. He would like to blame me and the Federal Government for going in, but he hasn’t seen anything yet. We have only been there with a small group to defend our U.S. Courthouse, because he couldn’t do it....",0.0670459,0.0021743774,0.13041082,0.017867407
2020-08-30 20:36:36,"Ted Wheeler, the wacky Radical Left Do Nothing Democrat Mayor of Portland, who has watched great death and destruction of his City during his tenure, thinks this lawless situation should go on forever. Wrong! Portland will never recover with a fool for a Mayor....",0.6831271,0.02077355,0.62702215,0.043581683
2020-08-30 20:36:36,"..The people of Portland, like all other cities &amp;  parts of our great Country, want Law &amp; Order. The Radical Left Democrat Mayors, like the dummy running Portland, or the guy right now in his basement unwilling to lead or even speak out against crime, will never be able to do it!",0.34392178,0.008239746,0.3367073,0.06749674
2020-08-30 12:04:05,LAW &amp; ORDER!!!,0.010856897,0.002822876,0.032863233,0.008768492
2020-08-30 11:51:49,.@DNI_Ratcliffe on @MariaBartiromo this morning. @FoxNews,0.011160898,0.0019168854,0.018723432,0.0041067624
2020-08-30 11:48:34,Moving along nicely. MAGA! https://t.co/xNchR73xgp,0.009545889,0.0012779236,0.016587202,0.003144818
2020-08-30 11:39:21,Michael knows!!! https://t.co/QNuj5Y1PZc,0.008253881,0.0016307831,0.013885498,0.0017296498
2020-08-30 11:12:32,Their minds are gone!!! https://t.co/4KMtQSvF5z,0.071433455,0.003967285,0.15269235,0.008213525
2020-08-30 11:08:59,.@MayorBowser should arrest these agitators and thugs!Clean up D.C. or the Federal Government will do it for you. Enough!!! @MayorBowser https://t.co/45RzrDqw1q,0.4125297,0.014188796,0.37751234,0.037394293
2020-08-30 10:59:06,"The National Guard is Ready, Willing and Able. All the Governor has to do is call! https://t.co/iRe5ExgRGO",0.008272881,0.0012588501,0.01847211,0.003311308
2020-08-30 10:56:39,"Tone down the language, but TRUE! https://t.co/CcdNwlLsb3",0.008804884,0.0011777878,0.017969469,0.0029228306
2020-08-30 10:54:36,This is where his crazed leaders are taking their puppet! https://t.co/ZdJzr2UQre,0.48313886,0.015673593,0.43475235,0.048737846
2020-08-30 10:49:50,Thank you Lisa. Well stated!!! https://t.co/k0urkflQdx,0.0062303683,0.0007200241,0.006125955,0.0013781702
2020-08-30 10:42:13,Thank you. We will not let them down! https://t.co/IOAVJpJji5,0.011122898,0.0015830994,0.02826718,0.0041067624
2020-08-30 10:39:34,Play Football Big Ten! https://t.co/tlMFxv2mvx,0.0066008708,0.0019454956,0.007508222,0.0010636884
2020-08-30 10:37:39,GREAT PATRIOTS! https://t.co/BWGxVoBTmI,0.0070948736,0.0014400482,0.011120965,0.0034962974
2020-08-30 10:36:14,"Disgraceful Anarchists. We are watching them closely, but stupidly protected by the Radical Left Dems! https://t.co/IvuIh6cRz5",0.7065844,0.02514347,0.687436,0.38176915
2020-08-30 10:31:53,Democrat “Leadership” has no clue. Request help now....Problem Over!!! https://t.co/Jifo9JwTD0,0.07555214,0.0024604797,0.15048122,0.027614836
2020-08-30 10:28:46,ANTIFA is a Radical Left group that only wants bad things for our Country. They are supported by $FOOLS! https://t.co/Be8avd2wPL,0.6500014,0.023880709,0.6027529,0.25986546
2020-08-30 10:18:46,"Wheeler is incompetent, much like Sleepy Joe Biden. This is not what our great Country wants. They want Safety &amp; Security, and do NOT want to Defund our Police! https://t.co/lZigDBjvKJ",0.5130944,0.015996376,0.45761138,0.033784978
2020-08-30 10:12:58,"Our great National Guard could solve these problems in less than 1 hour. Local authorities must ask before it is too late. People of Portland, and other Democrat run cities, are disgusted with Schumer, Pelosi, and thier local “leaders”. They want Law &amp; Order! https://t.co/f6LOKcf7BU",0.05203446,0.0023555756,0.11181668,0.017063495
2020-08-30 10:00:01,The big backlash going on in Portland cannot be unexpected after 95 days of watching and incompetent Mayor admit that he has no idea what he is doing. The people of Portland won’t put up with no safety any longer.The Mayor is a FOOL. Bring in the National Guard! https://t.co/bM6ypak94t,0.72756535,0.022322904,0.6491204,0.027011903
2020-08-30 09:49:43,"Everything a Governor asked the Federal Government for with respect to the Pandemic, they got. They all said, on tape, the Federal government did a great job. Governor Cuomo used the word “phenomenal.” The Task Force worked well with the States. Feds bailed out many States!",0.01313691,0.0008058548,0.024260364,0.0032003147
2020-08-30 02:38:24,U.S. planning to cut military presence in Iraq - https://t.co/d1MGNQ2QsA,0.009336887,0.0021076202,0.034513097,0.015355183
2020-08-30 02:15:34,"The thugs who accosted Senator @RandPaul and his wonderful wife, Kelly, together with those who made threats to many other people who had just attended the Republican National Convention at the White House, must be sought out and immediately arrested. Well documented evidence!",0.26395,0.005455017,0.28425202,0.014852738
2020-08-30 01:17:33,"Just returned to Washington from Louisiana &amp; Texas, after tours and discussions concerning Hurricane Laura. Thank you to @FEMA and ALL. God bless the families of those who perished!",0.010058892,0.0016021729,0.029563503,0.0068446035
2020-08-30 01:05:25,"Probably Shifty Schiff, but others also, LEAK information to the Fake News. No matter what or who it is about, including China, these deranged lowlifes like the Russia, Russia, Russia narrative. Plays better for them. @DNI_Ratcliffe doing a great job! https://t.co/44bRm8NFbB",0.4596616,0.021031776,0.4014846,0.36702603
2020-08-29 23:04:32,Watch Mark Levin NOW on @FoxNews. Topic: Mail-In Voting!,0.011844902,0.0020503998,0.029917045,0.008250522
2020-08-29 16:50:50,Trump Lands Major Endorsements From Democrat Mayors in Minnesota  https://t.co/ZmZgqwlimn Thank you so much. I will never let you down!,0.01648093,0.0017929077,0.041172907,0.0049577127
2020-08-29 16:46:00,"....New Hampshire - and the big crowds - was great last night. Thank you! Heading now for Louisiana &amp; Texas to check out the damage done by Hurricane Laura. @FEMA &amp; @FEMA_Pete are, together with Law Enforcement and First Responders, doing a great job!",0.011008898,0.0015544891,0.027560094,0.007843546
2020-08-29 16:46:00,"Now that Biden’s Polls are dropping fast, he has agreed to get out of his basement and start campaignin,“in ten days.” Sadly, that is a very slow reaction time for a President. Our beloved USA needs a much faster, smarter, and tougher response than that. Get out there today, Joe!",0.036325075,0.0012874603,0.08795626,0.0034038029
2020-08-29 15:35:33,"..Even whether it’s dumb warmongers like John Bolton, social pretenders like Bob Woodward, who never has anything good to say, or an unstable niece, who was now rightfully shunned, scorned and mocked her entire life, and never even liked by her own very kind &amp; caring grandfather!",0.5130944,0.023076924,0.47886392,0.09659086
2020-08-29 15:35:32,"About the only way a person is able to write a book on me is if they agree that it will contain as much bad “stuff” as possible, much of which is lies. It’s like getting a job with CNN or MSDNC and saying that “President Trump is great.” You have ZERO chance. FAKE NEWS!",0.11978693,0.0026893616,0.20126031,0.005660672
2020-08-29 12:39:16,"I saved the Iron Range from the Obama Closure. We opened it up again, proudly. Also sent the National Guard the Minneapolis to squelch a big problem. It worked, and quickly!!! https://t.co/v8mkiawBy5",0.01648093,0.0019073486,0.043399423,0.009027477
2020-08-29 12:33:49,Steve has my Complete and Total support. HE IS GREAT! https://t.co/Mbnp96Lu0x,0.007835878,0.0014209747,0.01218908,0.0038107792
2020-08-29 12:31:27,Texas loves John! https://t.co/bkIBpvUKCP,0.007360875,0.0010299683,0.009110395,0.0029043318
2020-08-29 12:28:58,Esther is GREAT! https://t.co/ByRs6psFO1,0.007474876,0.001411438,0.011435116,0.0032003147
2020-08-29 12:26:32,Dan has my Complete and Total Endorsement. We need Dan in Washington! https://t.co/yWCD1ALgpY,0.007341875,0.0009059906,0.009550206,0.0024603575
2020-08-29 12:23:57,Bill is GREAT! https://t.co/GUKijatlaZ,0.0070758737,0.0013065338,0.008105109,0.0017573982
2020-08-29 12:17:31,Another Democrat run city. They are a real mess! https://t.co/i8Iu4h0TXp,0.40243408,0.011978149,0.3666224,0.13377325
2020-08-29 12:13:28,"The Fake News doesn’t want to report these numbers. The @latimes and others believed the Crooked Dems before the real numbers came out. Too bad we don’t have honest reporting when it comes to “Trump”. Phony sources, they say anything and think they get away with it. November 3rd. https://t.co/gyHx898DXn",0.25998658,0.0061416626,0.295883,0.055673428
2020-08-29 12:05:42,"Great crowd, great people! https://t.co/ugL8yuvPrF",0.008006879,0.0016403198,0.015016444,0.004180758
2020-08-29 12:03:27,Thank you! https://t.co/4ciDcO151e,0.006676871,0.0010919571,0.009047564,0.001951637
2020-08-29 12:01:37,"My Campaign, despite all of the Fake News, Fake Books, and pathetic reporting written about me and it, has more spirit and enthusiasm than ever before, including the great and wonderful Campaign of 2016!",0.40243408,0.0066375732,0.37751234,0.007954539
2020-08-29 11:53:05,"Wow! Despite the Democrats views across TV and online lie (Con!), we had 147.9 million, the Republican National Convention blew the Democrat National Convention  AWAY. Not even close! Just like their lies on Russia, Football (PLAY!) and everything else! NOVEMBER 3rd.",0.24424846,0.0050354004,0.28312725,0.044612918
2020-08-29 11:40:41,The Democrats see chaos as their way while President Trump sees the Rule of Law. Mayor @kenblackwell Thank you Ken!,0.03312982,0.0014591217,0.08241652,0.017264472
2020-08-29 05:11:13,"Kenosha has been very quiet for the third night in a row or, since the National Guard has shown up. That’s the way it works, it’s all very simple. Portland, with a very ungifted mayor, should request help from the Federal Government. If lives are endangered, we’re going in!",0.04090862,0.0019168854,0.09958932,0.004994711
2020-08-29 04:19:07,Disgraceful that Big Ten is not playing football. Let them PLAY!,0.11464815,0.0029182434,0.20102765,0.007917541
2020-08-29 04:14:57,How does the Fake News not include Online Streaming Numbers where Republicans blow the Dem Numbers away?,0.034451995,0.001411438,0.0926474,0.012340514
2020-08-29 04:07:23,"Great total numbers for the Republican National Convention. Blows Democrat National Convention away. Also, much bigger fund raising numbers!",0.0115029,0.0010585785,0.024849601,0.005771666
2020-08-29 01:33:03,"If the incompetent Mayor of Portland, Ted Wheeler, doesn’t get control of his city and stop the Anarchists, Agitators, Rioters and Looters, causing great danger to innocent people, we will go in and take care of matters the way they should have been taken care of 100 days ago!",0.40243408,0.0074768066,0.36095104,0.018068384
2020-08-29 01:24:46,"Leading in Michigan, leading in Minnesota, leading all over. Sorry! https://t.co/VPgviJjKfk",0.009545889,0.001001358,0.01847211,0.004236255
2020-08-29 00:29:52,"THANK YOU NEW HAMPSHIRE! 
https://t.co/mUFKbq79Yu",0.0069333725,0.0011539459,0.008356431,0.0025343532
2020-08-28 22:19:03,Landing in New Hampshire!,0.008823884,0.0015830994,0.02035702,0.0052906936
2020-08-28 22:17:58,"No, I want Big Ten, and all other football, back - NOW. The Dems don’t want football back, for political reasons, but are trying to blame me and the Republicans. Another LIE, but this is what we are up against! They should also open up all of their Shutdown States.",0.16124763,0.0031280518,0.22846605,0.022188433
2020-08-28 21:02:38,Heading to New Hampshire!,0.008405882,0.0012874603,0.016210219,0.0043657473
2020-08-28 19:34:58,Thank you! #MAGA https://t.co/uuay66U5oI,0.008785884,0.0013065338,0.0126288915,0.0030708222
2020-08-28 17:01:07,"Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?",0.009336887,0.0011110306,0.021314176,0.0034592997
2020-08-28 16:01:20,"Succes: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?",0.009564889,0.001168251,0.021785567,0.0034592997
2020-08-28 13:56:38,Great Ratings &amp; Reviews Last Night. Thank you!,0.009127886,0.0014591217,0.016964182,0.0065856185
2020-08-27 23:54:20,Democrats Hate that I called for Big Pharma to match the lowest prescription drug prices in the World by using a FAVORED NATIONS CLAUSE. Prices will plunge!,0.06459839,0.002937317,0.16245349,0.022791367
2020-08-27 23:18:41,"Democrats and Biden didn’t even mention the Anarchists, Agitators, Looters and so called “Peaceful Protesters” at their Convention. They will allow rampant crime, just as they do in Portland. If they ask us, as they must do, we will end crime in their Democrat run cities, FAST!",0.1823172,0.004787445,0.24603334,0.049761772
2020-08-27 23:07:39,"The Ten Most Dangerous Cities in the U.S. are ALL run by Democrats, and this has gone on for DECADES!",0.08030447,0.0032043457,0.1798404,0.050443888
2020-08-26 17:19:36,"...TODAY, I will be sending federal law enforcement and the National Guard to Kenosha, WI to restore LAW and ORDER!",0.008652883,0.0009870529,0.016210219,0.002848835
2020-08-26 17:19:36,"We will NOT stand for looting, arson, violence, and lawlessness on American streets. My team just got off the phone with Governor Evers who agreed to accept federal assistance (Portland should do the same!)...",0.021546122,0.0023460388,0.07371122,0.008842488
2020-08-26 16:17:12,"Hurricane Laura is a very dangerous and rapidly intensifying hurricane. My Administration remains fully engaged with state &amp; local emergency managers to continue preparing and assisting the great people Texas, Louisiana, and Arkansas. Listen to local officials. We are with you! https://t.co/x0JoijLUpb",0.009203887,0.0011253357,0.018723432,0.0037552824
2020-08-26 15:05:08,"Just In: Chinese State Media and Leaders of CHINA want Biden to win “the U.S. Election”.  If this happened (which it won’t), China would own our Country, and our Record Setting Stock Markets would literally CRASH!",0.025284592,0.0024986267,0.08953904,0.029144434
2020-08-26 00:16:57,"Governor should call in the National Guard in Wisconsin. It is ready, willing, and more than able. End problem FAST!",0.010476895,0.0015449524,0.028031485,0.0039402717
2020-08-25 23:37:49,80 Million Unsolicited Ballots are impossible for election centers to tabulate accurately. The Democrats know this better than anyone else. The fraud and abuse will be an embarrassment to our Country. Hopefully the Courts will stop this scam!,0.21368977,0.0032234192,0.24763705,0.013144426
2020-08-25 17:14:42,...They must stop calling these anarchists and agitators “peaceful protestors”. Come back into the real world! The Federal Government is ready to end this problem immediately upon your request.,0.11797678,0.003566742,0.19986437,0.030691283
2020-08-25 17:14:42,"We again request Kate Brown (@OregonGovBrown), the Governor of Oregon, and Mayor @TedWheeler of Portland, to call up the National Guard like should have been done 3 months ago...",0.008272881,0.00068187714,0.012880214,0.0019701358
2020-08-25 16:30:03,I am pleased to inform the American Public that Acting Secretary Chad Wolf will be nominated to be the Secretary of Homeland Security. Chad has done an outstanding job and we greatly appreciate his service!,0.0065533705,0.0005865097,0.006785673,0.001692652
2020-08-25 15:39:52,"...More JOBS from Eastport, Cutler, &amp; Jonesport to Stonington, Friendship, and Casco Bay. I am proud to help the great people of Maine!",0.0075128763,0.0010490417,0.010806813,0.0042177555
2020-08-25 15:39:51,Beautiful Maine Lobsters will now move tariff-free to Europe! For first time in many years. GREAT new deal by USTR levels playing field with Canada. Millions of $’s more in EXPORTS...,0.011882903,0.00077724457,0.019100413,0.004328749
2020-08-25 13:49:56,For our Country to be sending 80 million UNSOLICITED BALLOTS is very unfair and a roadmap to disaster. Even recent small and easier to control elections which did this are a catastrophic disaster. Fraudulent &amp; missing Ballots like never seen before. 20% and 30% off. STOP!,0.077136256,0.0051879883,0.22445217,0.013043936
2020-08-25 12:29:38,"Very appreciative that @CNN covered the vast majority of the Republican Convention last night. That was really good for CNN, while at the same time being good for our Country. Thank you!",0.009032886,0.00082969666,0.014890783,0.003884775
