tweet_id,date,text,,identity_attack,toxicity,severe_toxicity,threat,profanity,insult
,2013-02-05 10:23:00,While it’s critical to keep cutting wasteful spending we can’t just cut our way to prosperity. —President Obama,,0.0046247323,0.054284602,0.0010156631,0.0073918556,0.014122557,0.025155678
,2013-02-05 10:26:00,"President Obama: ""Cuts to things like education and training; energy and national security; will cost us jobs and slow down our recovery.""",,0.0029783275,0.020231359,0.00086307526,0.007521313,0.010296722,0.009944891
,2013-02-05 10:31:00,We can finish the job with a balanced mix of spending cuts and more tax reform.—President Obama on reducing the deficit,,0.0029968263,0.015016444,0.00079631805,0.0068999166,0.010809111,0.008614883
,2013-02-06 10:33:00,Help President Obama fight for middle-class families by signing up for Organizing for Action: pic.twitter.com/iqrcDk0B,,0.011839314,0.027677942,0.0017738342,0.0100069,0.0166845,0.010552894
,2013-02-06 13:54:00,President Obama your neighbors and you. Host a State of the Union watch party with supporters in your community:,,0.007954539,0.045131154,0.0017166138,0.00866054,0.013473531,0.017163089
,2013-02-06 16:01:00,“Now it’s time to finish what we started. Let’s get going.”,,0.0026083488,0.025792383,0.0014305115,0.011638066,0.012004685,0.009089886
,2013-02-06 17:02:00,We are more alike than we are different: pic.twitter.com/Z3csTohQ,,0.0093974555,0.02968135,0.0022029877,0.009799767,0.02119352,0.010742896
,2013-02-07 06:58:00,Meet President Obama’s pick to lead the Department of the : REI CEO Sally Jewell. pic.twitter.com/zUp9UVZs,,0.0042917514,0.01633588,0.0012683868,0.008272167,0.015420608,0.008595883
,2013-02-07 08:20:00,I am living proof that our immigration system is broken. —Jose Magana:,,0.0543092,0.112333365,0.0024223328,0.007598988,0.017436003,0.029053112
,2013-02-07 08:48:00,“We all have a story of a mother grandfather or great-great grandparent who came here to find opportunity.” —Jose Magana,,0.0017573982,0.006440107,0.0004339218,0.0060649146,0.009553759,0.00648687
,2013-02-07 10:06:00,Help pass comprehensive immigration reform by sharing your —then RT so your friends can too:,,0.021786476,0.044141594,0.0022506714,0.009023022,0.019895468,0.012680908
,2013-02-07 16:06:00,Add your name if you support President Obama's plan to reform our immigration system: pic.twitter.com/DxBvHeJN,,0.013043936,0.03062413,0.0014972687,0.007961469,0.014703264,0.010742896
,2013-02-08 07:47:00,We can only fix our broken immigration system if you speak up and demand action. Share your family's :,,0.03894114,0.102192536,0.002374649,0.008945347,0.013268576,0.023221988
,2013-02-08 12:20:00,President Obama's plan would close background check loopholes to keep guns out of dangerous hands:,,0.008435511,0.08241652,0.0024795532,0.026652548,0.019690514,0.018967867
,2013-02-08 12:33:00,FACT: In the last decade the gun background check system has blocked more than 1 million felons and prohibited buyers from purchasing guns.,,0.0031263188,0.027324399,0.0012683868,0.009074804,0.012004685,0.011084898
,2013-02-08 13:00:00,FACT: Nearly 40% of U.S. gun sales are made by private unlicensed sellers whose buyers aren't required to pass a federal background check.,,0.004439743,0.023788974,0.000872612,0.0068028234,0.010262563,0.011882903
,2013-02-08 14:14:00,Tell Congress: to close background check loopholes for gun sales. pic.twitter.com/rmcJKN6H,,0.0047727237,0.03875561,0.0015926361,0.01119791,0.014566627,0.013174911
,2013-02-09 09:05:00,Let’s give our workers and our businesses the support they need to grow and thrive.,,0.0024048607,0.008733413,0.00068187714,0.006861079,0.010621235,0.0067433715
,2013-02-10 09:31:00,You're invited to a State of the Union watch party with supporters near you. RSVP now: pic.twitter.com/rua9bd8b,,0.0076215584,0.025556687,0.0019931793,0.010110466,0.018529098,0.010210892
,2013-02-11 07:06:00,An AK-47 a machine gun is not a sporting weapon or needed for the defense of the home. —Former President Reaganpic.twitter.com/cr3uTD7a,,0.0051427023,0.0926474,0.005378723,0.07399795,0.015523086,0.011996903
,2013-02-11 07:45:00,We can fix our broken immigration system but only if you make your voice heard. Share your family's :,,0.06749674,0.1460314,0.004558563,0.012285355,0.018119188,0.0279513
,2013-02-11 08:22:00,“Immigration reminds us all of our individual roots but amplifies the greatness of who we are as Americans.” —Randall S.,,0.009915425,0.01834645,0.00088214874,0.0065180166,0.010245483,0.008937885
,2013-02-11 08:52:00,When I was 15 I yearned to get my permit to drive. I wanted to work to become more responsible—I couldn't.—Saridh G.,,0.0021643746,0.014639461,0.0006198883,0.006653947,0.010604155,0.008747884
,2013-02-11 09:14:00,“We are a nation founded by immigrants and in this lies our strength.” —Gila S.,,0.04280826,0.071337044,0.0020313263,0.0067445673,0.01442999,0.02373764
,2013-02-11 09:43:00,All we required was the opportunity to succeed. : pic.twitter.com/1HOuPuWm,,0.005105704,0.02035702,0.0018692017,0.009281937,0.016752819,0.008975885
,2013-02-11 10:23:00,They are the true Americans who not only know what this country could mean for them—but also their children. —Jose C.,,0.008250522,0.019603057,0.00074386597,0.006738094,0.010740792,0.009944891
,2013-02-11 10:54:00,Don't let Congress off the hook: Use to share how your family came here—and why we need immigration reform now.,,0.015455672,0.044883765,0.0010251999,0.0065115434,0.011509376,0.017936565
,2013-02-12 07:06:00,President Obama's getting ready: RT if you're excited to hear his speech tonight.pic.twitter.com/CF6dRHg9,,0.0076955543,0.036634352,0.0025367737,0.0116639575,0.022149978,0.011920903
,2013-02-12 08:53:00,Watch Obama's address with enhanced graphics charts and useful stats on his plan to keep us moving forward:,,0.005438685,0.027206551,0.0009584427,0.007197669,0.01220964,0.013326911
,2013-02-12 13:41:00,Our journey moves forward and our future remains hopeful and the state of our union will always be strong.,,0.0036812867,0.010995304,0.00086307526,0.0071588317,0.012004685,0.007132874
,2013-02-12 16:03:00,Here's the best place to watch President Obama's address tonight at 9pm ET:,,0.00466173,0.022021262,0.0016117096,0.009696201,0.016616182,0.009488888
,2013-02-12 17:09:00,He shall from time to time...pic.twitter.com/xbl0VRBg,,0.0039772694,0.028031485,0.0021076202,0.009825659,0.019690514,0.010438894
,2013-02-12 17:47:00,In 15 minutes President Obama will deliver the 2013 State of the Union. Watch it live here:,,0.008657498,0.03192045,0.0018978119,0.010835429,0.017572641,0.010856897
,2013-02-12 18:10:00,Mr. Speaker the President of the United States:pic.twitter.com/Um33xOeD,,0.005364689,0.020607091,0.001707077,0.008867673,0.017572641,0.009203887
,2013-02-12 18:17:00,President Obama: “Tonight thanks to the grit and determination of the American people there is much progress to report.”,,0.005771666,0.024731753,0.0010061264,0.0071199946,0.011355659,0.012452906
,2013-02-12 18:17:00,“After a decade of grinding war our brave men and women in uniform are coming home.” —President Obama,,0.010211408,0.06500591,0.001964569,0.012181788,0.012107162,0.019096779
,2013-02-12 18:19:00,President Obama: “After years of grueling recession our businesses have created over six million new jobs.”,,0.0035702933,0.021549871,0.00078201294,0.0065568537,0.011543535,0.011274899
,2013-02-12 18:21:00,Obama: “It is our generation’s task ... to reignite the true engine of America’s economic growth—a rising thriving middle class.”,,0.008361516,0.030859824,0.0011253357,0.0067057298,0.010894509,0.013934915
,2013-02-12 18:22:00,“If you work hard and meet your responsibilities; you can get ahead no matter where you come from what you look like or who you love.”,,0.001812895,0.01017851,0.00046491623,0.0063238298,0.010228404,0.0074178753
,2013-02-12 18:24:00,Obama: “America moves forward only when we do so together and that the responsibility of improving this union remains the task of us all.”,,0.00449524,0.016838523,0.0006580353,0.0065633263,0.010279642,0.009241886
,2013-02-12 18:30:00,"Obama: ""The American people deserve a tax code that helps small businesses spend less time filling out complicated forms.""",,0.002885833,0.014639461,0.00044822693,0.005974294,0.00951106,0.009640889
,2013-02-12 18:31:00,"President Obama: ""Nothing I’m proposing tonight should increase our deficit by a single dime.""",,0.0026453468,0.014765122,0.0007534027,0.0066798385,0.01086035,0.008538882
,2013-02-12 18:32:00,It’s not a bigger government we need but a smarter government that sets priorities and invests in broad-based growth.,,0.0022198714,0.009173225,0.0004911423,0.006207318,0.010006369,0.0077028773
,2013-02-12 18:33:00,"President Obama: ""Our first priority is making America a magnet for new jobs and manufacturing.""",,0.0037922803,0.0143253105,0.0007534027,0.0066280556,0.010740792,0.008690883
,2013-02-12 18:34:00,"President Obama: ""After shedding jobs for more than 10 years our manufacturers have added about 500000 jobs over the past three.""",,0.002830336,0.014639461,0.0007581711,0.006763986,0.010313802,0.008557882
,2013-02-12 18:37:00,FACT: Under President Obama we have more than doubled production of renewable energy from wind and solar.,,0.0021088778,0.009173225,0.0005197525,0.0058804373,0.010108846,0.0072658747
,2013-02-12 18:38:00,FACT: President Obama is doubling fuel efficiency standards which will save consumers more than $8000 at the pump.,,0.0021088778,0.011686437,0.00056505203,0.006051969,0.010467518,0.00819688
,2013-02-12 18:40:00,"Obama: ""Tonight I propose a “Fix-It-First” program to put people to work as soon as possible on our most urgent repairs.""",,0.003644289,0.022256956,0.0011062622,0.007624879,0.011150704,0.010932897
,2013-02-12 18:41:00,"President Obama: ""Let’s prove that there is no better place to do business than the United States of America.""",,0.013144426,0.035691574,0.0013828278,0.006835188,0.011714331,0.0151129225
,2013-02-12 18:43:00,Tonight I propose working with states to make high-quality preschool available to every child in America.,,0.0039587705,0.011246625,0.00088214874,0.0068869707,0.011201942,0.0070473733
,2013-02-12 18:47:00,"Obama: ""To grow our middle class our citizens must have access to the education and training that today’s jobs require.""",,0.004846719,0.017718147,0.0007200241,0.006259101,0.00998929,0.009868891
,2013-02-12 18:48:00,"President Obama: ""The time has come to pass comprehensive .""",,0.0038292783,0.022610499,0.0012302399,0.008634649,0.012346277,0.010058892
,2013-02-12 18:49:00,Real reform means strong border security and we can build on the progress my Administration has already made.,,0.00362579,0.01237757,0.00077724457,0.007068211,0.010569996,0.006961873
,2013-02-12 18:50:00,"President Obama: ""Real reform means establishing a responsible pathway to earned citizenship.""",,0.003144818,0.012440401,0.000667572,0.0064144502,0.0103821205,0.007892879
,2013-02-12 18:51:00,"Obama: ""Send me a comprehensive immigration reform bill in the next few months and I will sign it right away.""pic.twitter.com/zUMDr1TG",,0.014149316,0.039935954,0.0017261505,0.008531082,0.014259194,0.011920903
,2013-02-12 18:54:00,"Obama: ""Let’s declare that in the wealthiest nation on Earth no one who works full-time should have to live in poverty.""",,0.011691323,0.054531995,0.0014591217,0.0072106146,0.012551232,0.020321451
,2013-02-12 18:56:00,"President Obama: ""America will complete its mission in Afghanistan and achieve our objective of defeating the core of al Qaeda.""",,0.044870727,0.10045706,0.0050354004,0.05947323,0.016547862,0.016632931
,2013-02-12 18:58:00,"President Obama: ""By the end of next year our war in Afghanistan will be over.""",,0.036620867,0.09351514,0.0042152405,0.046541955,0.014259194,0.015036922
,2013-02-12 18:59:00,"President Obama on Iran: ""We will do what is necessary to prevent them from getting a nuclear weapon.""",,0.035589635,0.11129999,0.005264282,0.11002964,0.016547862,0.0151129225
,2013-02-12 19:03:00,America must remain a beacon to all who seek freedom during this period of historic change.,,0.025203101,0.063423134,0.0016975403,0.007598988,0.01354185,0.021868404
,2013-02-12 19:05:00,"Obama: ""As long as I’m Commander-in-Chief we will do whatever we must to protect those who serve their country abroad.""",,0.009064475,0.036634352,0.0012588501,0.007547205,0.011150704,0.014808921
,2013-02-12 19:06:00,"President Obama: ""We will ensure equal treatment for all service members and equal benefits for their families—gay and straight.""",,0.02238941,0.011497946,0.0016593933,0.007922632,0.020578653,0.012338906
,2013-02-12 19:08:00,"President Obama: ""Tonight I’m announcing a non-partisan commission to improve the voting experience in America.""",,0.0038477771,0.013068704,0.00074863434,0.006822242,0.01084327,0.007873878
,2013-02-12 19:09:00,"Obama: ""I know this is not the first time this country has debated how to reduce gun violence. But this time is different.""",,0.006770608,0.043646812,0.0016403198,0.010887212,0.012243799,0.015340924
,2013-02-12 19:10:00,Senators of both parties are working together on tough new laws to prevent anyone from buying guns for resale to criminals.,,0.0059936526,0.09481675,0.0016307831,0.0116639575,0.014156717,0.03522326
,2013-02-12 19:11:00,"Obama: ""Police chiefs are asking for our help to get weapons of war and massive ammunition magazines off our streets.""",,0.010655383,0.13561769,0.005645752,0.114629425,0.015147334,0.02425329
,2013-02-12 19:13:00,"Obama: ""Gabby Giffords deserves a vote. The families of Newtown deserve a vote. The families of Aurora deserve a vote.""",,0.0034038029,0.014827953,0.00067710876,0.0063238298,0.0103821205,0.009108886
,2013-02-12 19:16:00,"Obama: We may ""hold different views than the person beside us. But as Americans we all share the same proud title: We are citizens.""",,0.0055866763,0.018095128,0.00064849854,0.0061749537,0.010569996,0.010248893
,2013-02-12 19:17:00,It remains the task of us all as citizens of these United States to be the authors of the next great chapter in our American story.,,0.0037737815,0.011497946,0.0007677078,0.007340072,0.010604155,0.0072088744
,2013-02-12 19:30:00,We have an obligation to try: .twitter.com/OJEn963P,,0.0060676485,0.028856417,0.002231598,0.011456826,0.019143965,0.00979289
,2013-02-12 19:39:00,"President Obama: Use to ""tweet your support of my plan to create jobs and strengthen the middle class.""",,0.0068076057,0.027088705,0.0009965897,0.0071717775,0.011236101,0.012034904
,2013-02-12 19:41:00,FACT: U.S. businesses have added more than 6.1 million jobs in the last 35 months. .twitter.com/r1rr1XaY,,0.001951637,0.008859074,0.00079631805,0.006330303,0.0108774295,0.0066863713
,2013-02-12 19:43:00,FACT: In the last three years American manufacturers have added nearly 500000 jobs.,,0.0018776412,0.005874634,0.00046730042,0.005928984,0.009767254,0.0060403673
,2013-02-12 19:50:00,Obama's plan grows the economy by investing in manufacturing infrastructure clean energy and education w/o raising the deficit.,,0.0035147965,0.014765122,0.0007009506,0.006356194,0.010723713,0.008614883
,2013-02-13 06:41:00,If you missed it watch the President's address with enhanced graphics & stats on his plan to grow our economy:,,0.0015816584,0.009990019,0.0004696846,0.0060908063,0.009835573,0.007968879
,2013-02-13 07:57:00,FACT: 92% of Americans support requiring background checks for all gun sales—RT if you're one of them.pic.twitter.com/y7OzOhkF,,0.0048837173,0.024849601,0.0012874603,0.008582866,0.012551232,0.00971689
,2013-02-13 09:13:00,Watch live: President Obama speaks in North Carolina about his plan to create jobs and grow our economy.,,0.005956655,0.01834645,0.0012969971,0.008246276,0.014361672,0.009013886
,2013-02-13 09:16:00,"President Obama on restoring America's basic bargain: ""If you work hard if you're willing to meet your responsibilities—you can get ahead.""",,0.0025343532,0.019351736,0.00064373016,0.0065050707,0.010689554,0.011008898
,2013-02-13 09:24:00,"President Obama: ""After shedding jobs for 10 years American manufacturers have added about 500000 jobs over the last 3 years.""",,0.0027193425,0.014450971,0.0007534027,0.0066927844,0.010228404,0.008538882
,2013-02-13 09:27:00,Obama on tax reform: Stop rewarding companies for shipping jobs overseas & start rewarding companies that create jobs here.,,0.004680229,0.017969469,0.0006580353,0.006220264,0.010177165,0.00975489
,2013-02-13 09:33:00,"President Obama: ""We don’t give up we get up. We innovate; we adapt; we learn new skills. We keep going.""",,0.003348306,0.01822079,0.0008773804,0.0068416605,0.011253181,0.010590895
,2013-02-13 09:40:00,Obama: “As long as you’re out here fighting every day to better your lives … then I’ll be back in Washington fighting for you.”,,0.0062526376,0.04760506,0.0017547607,0.0116639575,0.011594773,0.0151129225
,2013-02-13 10:48:00,None of the progress the President spoke about last night is going to happen without you behind him. Say you're in:,,0.0027748393,0.04290464,0.0012302399,0.008531082,0.014669105,0.018774498
,2013-02-13 12:10:00,Even former President Reagan agrees: Weapons of war have no place in our communities. .twitter.com/tjjXvFk5,,0.006992595,0.033334624,0.0015544891,0.010550622,0.012175481,0.0107048955
,2013-02-13 13:11:00,They deserve a vote:pic.twitter.com/0bz1xe64,,0.0076585566,0.027677942,0.0020122528,0.0097738765,0.020100424,0.0107048955
,2013-02-14 08:12:00,The President's plan begins with making America a magnet for jobs and high-tech manufacturing:,,0.0031633168,0.011623607,0.00067710876,0.0066345283,0.010723713,0.007835878
,2013-02-14 08:40:00,FACT: Obama's plan ends tax breaks for companies to ship jobs overseas and rewards companies that hire here at home.,,0.0034223017,0.014136819,0.00056028366,0.0060131317,0.010023449,0.008994885
,2013-02-14 09:06:00,FACT: President Obama's plan calls for investing in homegrown clean energy that helps protect families from spikes in gas prices.,,0.0024233595,0.019100413,0.00056266785,0.006110225,0.010962827,0.0115029
,2013-02-14 09:37:00,FACT: Obama's plan would slash our reliance on foreign oil create jobs and cut energy costs by doubling clean energy production.,,0.003311308,0.017718147,0.0007390976,0.0061425893,0.010501678,0.010172892
,2013-02-14 09:56:00,Obama's Fix-It First plan would create jobs by repairing roads bridges & other infrastructure that most urgently need an upgrade.,,0.0027378413,0.015393426,0.0007390976,0.0062914654,0.010296722,0.009317887
,2013-02-14 10:30:00,Watch live: President Obama speaks in Georgia about his plan to expand early childhood education.,,0.008842488,0.026970858,0.001745224,0.0091524795,0.016001316,0.0113509
,2013-02-14 10:35:00,"President Obama on the importance of preschool: ""Education has to start at the earliest possible age.""",,0.0047727237,0.019226074,0.0008678436,0.0068287146,0.0113385795,0.009507888
,2013-02-14 10:38:00,"President Obama: ""Every dollar we invest in high-quality early education can save more than $7 later on.""",,0.002173624,0.011435116,0.00058174133,0.006149062,0.010552917,0.007797878
,2013-02-14 10:42:00,“Hope is found in what works. This works. If you’re looking for a good bang for your educational buck—this is it.” —Obama on expanding Pre-K,,0.00414376,0.046120718,0.0013065338,0.008272167,0.013439372,0.02012808
,2013-02-14 10:53:00,President Obama: “In the end that’s what this is all about: Giving our kids the best possible shot at life.”,,0.025605056,0.36867723,0.023076924,0.5003284,0.08549073,0.06023245
,2013-02-14 11:08:00,President Obama's plan would raise the minimum wage to $9 an hour so an honest day's work pays more for 15 million Americans.,,0.0027563404,0.011183795,0.0006079674,0.0061878995,0.010262563,0.007664877
,2013-02-14 13:58:00,Happening now: President Obama joins a live from the White House.,,0.00621564,0.03875561,0.0014877319,0.008181547,0.014259194,0.0154929245
,2013-02-14 14:47:00,Happy Valentine's Day!pic.twitter.com/iC98vmOt,,0.0039587705,0.01646154,0.001783371,0.00789674,0.01805087,0.008519882
,2013-02-15 08:11:00,Our engine of economic growth: Strengthening the middle class. Share Obama's plan to keep us moving forward:pic.twitter.com/0Kfa7Ens,,0.011247349,0.032391842,0.001707077,0.008401625,0.014839902,0.0113889
,2013-02-15 09:05:00,If you're willing to work hard and play by the rules President Obama will never stop fighting for you:pic.twitter.com/JdCjfLiy,,0.0064006294,0.03309893,0.0014877319,0.010395273,0.015728042,0.012110904
,2013-02-15 09:26:00,FACT: President Obama's plan rewards hard work by raising the minimum wage to $9 an hour—directly boosting wages for 15 million workers.,,0.002173624,0.008984734,0.0005078316,0.0058804373,0.010211324,0.007303875
,2013-02-15 09:53:00,FACT: For the average family earning $20000 to $30000 raising the minimum wage would cover a year of groceries or 6 months of housing.,,0.0010590637,0.005748973,0.00042438507,0.005731561,0.009451281,0.006306369
,2013-02-15 10:16:00,FACT: Obama's plan would tie the minimum wage to inflation so working families can keep up with rising costs over time.,,0.0027933381,0.01419965,0.00061511993,0.0059937127,0.010245483,0.008918885
,2013-02-15 10:43:00,FACT: The President's plan calls on Congress to raise the minimum wage for tipped workers—which hasn't been increased in more than 20 years.,,0.0013689207,0.00804228,0.00037193298,0.005780108,0.009698936,0.007189874
,2013-02-15 13:31:00,Happening now: President Obama speaks in Chicago about his plan to strengthen the economy for the middle class.,,0.0064006294,0.02072494,0.0009584427,0.0070034824,0.012107162,0.00983089
,2013-02-15 13:36:00,President Obama in Chicago: “This is where Michelle and I met; where we fell in love. This is where we raised our daughters.”,,0.0055866763,0.029327808,0.0012779236,0.006861079,0.0137468055,0.013630914
,2013-02-15 13:49:00,"President Obama: “Let’s give every child across America access to high-quality public preschool.""",,0.004846719,0.014953613,0.0009441376,0.006757513,0.01220964,0.008348881
,2013-02-15 13:51:00,President Obama on the importance of preschool: “Every dollar we spend on early childhood education will save $7 down the road.”,,0.0030523231,0.0137598375,0.000705719,0.0062849927,0.011014067,0.008462882
,2013-02-15 14:02:00,“We may not be able to help everybody but if we help a few then that propels progress forward.” —President Obama,,0.0039587705,0.01646154,0.0007343292,0.007197669,0.01084327,0.009526889
,2013-02-15 15:29:00,I spy...pic.twitter.com/5KEpqgbA,,0.005956655,0.04760506,0.002937317,0.011379151,0.026863953,0.014390918
,2013-02-16 08:10:00,America only moves forward when we do so together—when we accept certain obligations to one another.,,0.0062526376,0.017215505,0.0006198883,0.006433869,0.010501678,0.008842885
,2013-02-17 08:03:00,Our North Star:pic.twitter.com/btfaA1UV,,0.00673361,0.026263772,0.0023651123,0.010576514,0.021056883,0.010476895
,2013-02-18 08:07:00,Find out how you can help reduce gun violence and protect our kids—then RT so your friends can too:,,0.006770608,0.05304765,0.0026512146,0.02250864,0.017572641,0.011882903
,2013-02-18 09:34:00,Your story will inspire others to speak out. Tell Congress why to reduce gun violence:,,0.0048097214,0.033806015,0.0011444092,0.011120236,0.010723713,0.012642908
,2013-02-18 14:43:00,If you've seen how gun violence can rip apart a community share your story to show Congress to act:,,0.011247349,0.08953904,0.0025367737,0.03407705,0.013439372,0.020708188
,2013-02-18 16:12:00,Happy Presidents' Day!pic.twitter.com/CnSkCqXv,,0.0039957687,0.015770407,0.0013637543,0.007521313,0.014942379,0.0084818825
,2013-02-19 07:50:00,Watch live: President Obama urges Congress to avert harmful budget cuts that would threaten our economy.,,0.008176526,0.06421452,0.0017642975,0.012854968,0.017845914,0.018645585
,2013-02-19 07:53:00,"President Obama: ""Our top priority must be to do everything we can to grow the economy and create good middle-class jobs.""",,0.006622616,0.01859777,0.0008773804,0.0063367756,0.011133623,0.0096028885
,2013-02-19 07:55:00,"Obama: ""10 days from now Congress might allow a series of automatic severe budget cuts to take place that will do the exact opposite.""",,0.0022383702,0.014702292,0.0005841255,0.006641001,0.00998929,0.008956885
,2013-02-19 07:57:00,"President Obama: ""If Congress allows this meat cleaver approach to take place it will jeopardize our military readiness.""",,0.007288578,0.11078331,0.0021648407,0.010162249,0.028640235,0.03665562
,2013-02-19 07:59:00,"Obama: ""Emergency responders like the ones here—their ability to help communities respond to and recover from disasters will be degraded.""",,0.007547563,0.0926474,0.0016021729,0.0082074385,0.011714331,0.036104713
,2013-02-19 08:02:00,Thousands of teachers and educators will be laid off. Tens of thousands of parents will have to scramble to find child care. —Obama,,0.02439919,0.1587729,0.004348755,0.056240413,0.02167175,0.032028005
,2013-02-19 08:03:00,"President Obama: ""For two years now I've offered a balanced approach to deficit reduction that would prevent these harmful cuts.""",,0.0026823445,0.024849601,0.0007009506,0.006861079,0.011441057,0.013364912
,2013-02-19 08:06:00,"President Obama: ""I will not sign a plan that harms the middle class.""",,0.020279141,0.05824285,0.0015354156,0.009256045,0.015932998,0.018129934
,2013-02-19 08:09:00,"Obama: ""The American people have worked too hard for too long rebuilding from one crisis to see their elected officials cause another.""",,0.0061046463,0.030977672,0.0008535385,0.0069387536,0.010518758,0.015340924
,2013-02-19 10:13:00,Share why you support the President's plan to keep our kids & communities safer from gun violence:,,0.004643231,0.034748793,0.0012874603,0.010654188,0.010757872,0.011920903
,2013-02-19 10:33:00,My family deserves a vote. We all deserve a vote. —Sami on losing his father to gun violence:,,0.025002124,0.20172562,0.0060272217,0.13144556,0.04216301,0.04910661
,2013-02-19 10:54:00,Congress needs to come back into session and address this before we lose more of our brightest and best. —Jack E.,,0.0028673338,0.025203144,0.000705719,0.007909686,0.010296722,0.012680908
,2013-02-19 11:17:00,A high school student doing his job—he was murdered senselessly by a man with a criminal record and a gun. —Michelle M.,,0.011025362,0.25462922,0.008544922,0.31092548,0.02344803,0.06250052
,2013-02-19 11:46:00,I know that my students and I will carry these scars for the rest of our lives. —Rachel S.,,0.0061046463,0.05304765,0.0019073486,0.013113883,0.017299367,0.016632931
,2013-02-19 12:10:00,Galen was killed at Simon's Rock College. It tore the lives of his family friends & community apart. His memory deserves a vote. —Johanna,,0.004994711,0.08716487,0.0033187866,0.058180105,0.014703264,0.017356457
,2013-02-19 12:56:00,Use to share why you think it's time for Congress to protect our kids and communities by reducing gun violence.,,0.0048837173,0.03828422,0.0013828278,0.011586283,0.011355659,0.013212911
,2013-02-20 08:05:00,Worth a read and a RT: President Obama's plan to reduce gun violence.pic.twitter.com/GTydmZjn,,0.008213525,0.0466155,0.0025749207,0.019746035,0.016821137,0.0118069025
,2013-02-20 09:12:00,FACT: Only 12% of inmates who used a handgun in a crime acquired it from a store—which require background checks.,,0.0017943961,0.019351736,0.00088214874,0.008634649,0.010091767,0.008367881
,2013-02-20 09:41:00,FACT: In 14 years the background check system has helped keep more than 1.5 million guns out of dangerous hands.,,0.001812895,0.021432023,0.0010824203,0.009722093,0.010467518,0.008405882
,2013-02-20 10:16:00,FACT: 92% of Americans and 74% of NRA members support universal background checks for gun sales.pic.twitter.com/kp8uJLFT,,0.0036997858,0.020607091,0.0011825562,0.008556974,0.011611853,0.008576883
,2013-02-20 11:58:00,for them:pic.twitter.com/8oyTD7XF,,0.005660672,0.027088705,0.0023174286,0.010990778,0.020373698,0.010172892
,2013-02-20 13:02:00,Matt's a hunter and NRA member who supports Obama's plan to reduce gun violence: pic.twitter.com/e6K2q7UO,,0.012240025,0.075294,0.0029945374,0.019055385,0.020988565,0.021288296
,2013-02-20 16:00:00,May I have this dance?pic.twitter.com/gf9q84vhl1,,0.008361516,0.040183347,0.003643036,0.013113883,0.030389199,0.0114649
,2013-02-21 08:40:00,Now is the time to reduce gun violence. Share why you support the President's plan to make it happen:,,0.0036812867,0.04240986,0.0018692017,0.02181799,0.010809111,0.0107048955
,2013-02-21 09:11:00,I am lucky I survived that day. Some of my classmates were not as lucky. This needs to stop.,,0.005919657,0.032156147,0.0011253357,0.007883795,0.01402008,0.012946909
,2013-02-21 09:40:00,Stop gun violence so no other mother & father feel the pain my parents feel of having to bury their only son. —Cherelle C.,,0.008768492,0.11378009,0.004673004,0.07629784,0.018529098,0.018774498
,2013-02-21 10:03:00,I am a hunter of small game and own a shotgun to do so. But it is time to find a way to stop gun violence. —Gary F.,,0.010433395,0.15987846,0.0074005127,0.1575099,0.024199532,0.019032324
,2013-02-21 10:23:00,Stricter gun laws were needed long before my son's murder and they are definitely needed now.,,0.0030153254,0.1269396,0.0049209595,0.13815513,0.01893901,0.015340924
,2013-02-21 10:52:00,If something can harm or kill tens of civilians in quick succession it does not belong in anyone's home. —Calvin A.,,0.010433395,0.23523538,0.010604858,0.34804323,0.023174755,0.022899706
,2013-02-21 11:24:00,We all need to speak up for Congress to take action. Use to share why it's time to reduce gun violence and protect our kids.,,0.0047727237,0.031331215,0.0012874603,0.011974656,0.011509376,0.010932897
,2013-02-21 12:36:00,Watch Sami's story about losing his dad in a mass shooting—then find out how you can help reduce gun violence:,,0.0057346676,0.15711457,0.005607605,0.13815513,0.014600786,0.021094928
,2013-02-22 06:49:00,Today is the National Day of Action to reduce gun violence. Use to share why now is the time for Congress to act.,,0.005401687,0.033334624,0.0013828278,0.011379151,0.011048226,0.011920903
,2013-02-22 07:12:00,Follow today to see what supporters around the country are doing to show Congress it's time to reduce gun violence.,,0.0051427023,0.03734144,0.0015449524,0.013528148,0.0113385795,0.011844902
,2013-02-22 07:42:00,If we save even one life from gun violence it's worth it. Tell Congress: . pic.twitter.com/4JQSrrnNCC,,0.010211408,0.06184035,0.0027275085,0.028206514,0.01620627,0.015340924
,2013-02-22 08:32:00,The President said to me 'You can't change the past Sami but you can change the future.',,0.002830336,0.016964182,0.0007009506,0.0068999166,0.011389818,0.009336887
,2013-02-22 09:39:00,For Gabby and every victim of gun violence :pic.twitter.com/ukxvFiv0TZ,,0.013445892,0.11161,0.0061416626,0.07246469,0.023516348,0.017872108
,2013-02-22 10:56:00,Newsflash for Congress: Universal background checks for gun sales should not be controversial. .twitter.com/jsAk2iS7ZB,,0.0057346676,0.032391842,0.0016307831,0.010809537,0.014703264,0.010438894
,2013-02-22 15:28:00,Thousands of supporters around the country spoke out today and called on Congress to reduce gun violence. Join them:,,0.0058086636,0.035220183,0.0015735626,0.014048163,0.012107162,0.011084898
,2013-02-23 10:14:00,These cuts don’t have to happen. Congress can turn them off anytime with just a little compromise.,,0.0027933381,0.022139108,0.0007247925,0.008893564,0.012038844,0.010818896
